NAME_x,bike_percent,walk_percent,transit_percent,car_percent,taxi_motorcycle_other_percent,wfh_percent,metropolitan statistical area/micropolitan statistical area_x,CBSAFP,NAME_y,metropolitan statistical area/micropolitan statistical area_y,associates_degree,bachelors_degree,bachelors_plus_percent,doctorate_degree,edu_high_school_grad,edu_less_than_hs,edu_some_college,education_total,ged_or_alternative,grade_1,grade_10,grade_11,grade_12_no_diploma,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,high_school_diploma,kindergarten,labor_force_total,masters_degree,median_age,median_income,median_mortgage_burden,median_rent,median_rent_burden,mortgage_10_15,mortgage_10_15_pct,mortgage_15_20,mortgage_15_20_pct,mortgage_20_25,mortgage_20_25_pct,mortgage_25_30,mortgage_25_30_pct,mortgage_30_35,mortgage_30_35_pct,mortgage_35_40,mortgage_35_40_pct,mortgage_40_50,mortgage_40_50_pct,mortgage_less_10,mortgage_less_10_pct,mortgage_over_50,mortgage_over_50_pct,mortgage_total,no_schooling,nursery_school,population,professional_degree,rent_burden_less_10,rent_burden_less_10_pct,rent_burden_less_15,rent_burden_less_15_pct,rent_burden_less_20,rent_burden_less_20_pct,rent_burden_less_25,rent_burden_less_25_pct,rent_burden_less_30,rent_burden_less_30_pct,rent_burden_less_35,rent_burden_less_35_pct,rent_burden_less_40,rent_burden_less_40_pct,rent_burden_less_50,rent_burden_less_50_pct,rent_burden_over_50,rent_burden_over_50_pct,some_college_1_or_more_years,some_college_less_1_year,total_rent_burden,total_unemployed,unemployment_rate
"Kearney, NE Micro Area",0.2,1.8,0.2,92.2,0.8,4.8,28260,28260,"Kearney, NE Micro Area",28260,3855,8393,34.415927481022166,768,24.39729722214498,6.462197258293245,34.72457803853961,35963,1400,0,361,372,551,37,2,29,45,194,18,211,235,7374,39,45352,2614,35.5,75141,19.9,901,24.9,1637,19.511323003575683,2136,25.458879618593567,1370,16.328963051251492,977,11.64481525625745,559,6.662693682955901,362,4.314660309892729,237,2.8247914183551845,457,5.446960667461263,645,7.68772348033373,8390,217,13,57020,602,596,8.010752688172044,730,9.811827956989246,1120,15.053763440860216,1035,13.911290322580644,781,10.49731182795699,393,5.282258064516129,347,4.663978494623656,493,6.626344086021506,1416,19.032258064516128,5717,2916,7440,842,1.8565884635738223
"Keene, NH Micro Area",0.5,2.7,0.1,84.6,0.7,11.3,28300,28300,"Keene, NH Micro Area",28300,5093,11867,35.31541315956196,794,31.360304099918544,6.011403746945425,27.31287899357408,55245,2260,8,723,589,553,66,0,16,0,19,59,391,528,15065,0,64767,5895,43.5,81001,22.5,1220,28.4,2000,15.308075009567546,2617,20.03061615001913,2207,16.89246077305779,1609,12.31534634519709,1118,8.55721393034826,495,3.788748564867968,859,6.574818216609262,794,6.0773057787983165,1338,10.24110218140069,13065,347,22,76945,954,356,3.9263262380059554,655,7.223999117679497,1161,12.804676298665491,1189,13.113488474688433,1248,13.764199845593913,802,8.845263041799933,539,5.944634388441601,743,8.194551670894452,1702,18.77136869968016,6341,3655,9067,1325,2.045794926428582
"Kendallville, IN Micro Area",0.5,1.5,0.2,91.4,1.5,4.9,28340,28340,"Kendallville, IN Micro Area",28340,2531,3788,17.77791683614405,167,39.43869090453991,17.368042301555022,25.41534995776102,31961,2494,0,616,793,771,8,32,40,29,237,172,1760,464,10111,25,37142,1547,39.5,70908,18.0,776,26.4,2211,25.51939058171745,1882,21.722068328716528,1077,12.430747922437671,720,8.310249307479225,714,8.240997229916898,165,1.9044321329639888,366,4.224376731301939,942,10.87257617728532,522,6.024930747922438,8664,604,0,47417,180,267,6.251463357527511,426,9.974244907515804,512,11.987824865371108,636,14.891126199953172,396,9.271833294310468,673,15.757433856239755,196,4.589089206274878,217,5.080777335518614,573,13.416061812221963,3786,1806,4271,742,1.997738409347908
"Kennett, MO Micro Area",0.8,1.4,0.1,93.3,0.8,3.6,28380,28380,"Kennett, MO Micro Area",28380,1963,1140,12.637602179836511,99,41.06811989100817,20.01089918256131,26.283378746594003,18350,1593,8,662,951,236,3,28,0,28,83,151,557,677,5943,0,21415,956,39.5,47368,17.3,632,27.7,804,25.645933014354068,684,21.818181818181817,427,13.620414673046252,217,6.921850079744816,99,3.1578947368421053,68,2.1690590111642742,106,3.381180223285486,444,14.162679425837322,278,8.86762360446571,3135,283,5,27795,124,181,4.242850445382091,456,10.68917018284107,397,9.306141584622598,485,11.36896390060947,576,13.502109704641349,268,6.282231598687295,288,6.751054852320674,400,9.376465072667605,608,14.252226910454755,1757,1103,4266,536,2.502918515059537
"Kennewick-Richland, WA Metro Area",0.2,1.1,0.8,86.8,0.9,10.2,28420,28420,"Kennewick-Richland, WA Metro Area",28420,20115,34766,29.28266518188567,3354,24.107069207291925,14.038398086282273,32.57186752454013,193968,10365,241,3085,2653,3731,580,718,648,662,3825,715,2008,2481,36395,114,231742,16099,34.4,85881,19.8,1238,29.0,9123,19.485678891048504,10376,22.161942800999597,6989,14.927700292616244,5103,10.899421175163928,3321,7.093274098122556,1954,4.173519297721011,2133,4.555842713428309,4320,9.227023217069991,3301,7.05055639804353,46819,5710,59,307900,2580,1512,4.599099647159022,3489,10.612604939773696,3496,10.6338970677698,4088,12.434602749726244,3654,11.114490813967636,2910,8.851441781238593,2006,6.101715537169972,3210,9.763961552500303,6583,20.023725514052803,26570,16494,32876,7508,3.239809788471663
"Kenosha, WI Metro Area",0.2,1.6,0.7,86.8,1.4,9.3,28450,28450,"Kenosha, WI Metro Area",28450,11801,22620,30.761603228724518,1272,27.95386542342217,8.543246816505462,32.74128453134785,114968,5925,149,1159,1425,2634,85,125,41,135,1144,93,753,535,26213,18,135879,9847,39.2,79412,20.1,1175,28.6,5831,19.476268412438625,6683,22.3220548448512,5144,17.18160259193694,2816,9.405791776612444,1912,6.386318848324928,997,3.3301045459100167,1367,4.565950766558669,2278,7.608804569290892,2833,9.46257390026387,29939,1515,11,168413,1627,1031,4.710343567251462,2380,10.873538011695906,2684,12.262426900584796,2382,10.882675438596491,2506,11.449195906432749,1459,6.665752923976608,1399,6.391630116959064,1797,8.209978070175438,4974,22.724780701754383,15862,9979,21888,4399,3.2374391922224923
"Kerrville, TX Micro Area",1.1,2.7,0.1,85.0,1.2,9.8,28500,28500,"Kerrville, TX Micro Area",28500,3333,7637,31.213207064243665,680,29.06066035321218,9.682620936780138,30.043511645764013,39070,1618,0,526,383,340,21,40,72,138,566,77,132,833,9736,0,44669,3111,48.6,67927,23.2,1079,28.2,1257,19.308755760368665,1013,15.560675883256527,839,12.887864823348693,745,11.443932411674346,296,4.546850998463902,383,5.883256528417818,661,10.153609831029184,438,6.728110599078341,860,13.210445468509985,6510,653,2,53166,767,351,5.3230209281164695,703,10.661207158022444,649,9.842280861389142,951,14.422202001819835,699,10.600545950864422,725,10.994843797391567,482,7.309675462541705,457,6.930542917804064,1174,17.80406430087959,5370,3035,6594,712,1.5939465848798944
"Ketchikan, AK Micro Area",0.0,6.9,2.9,82.2,3.3,4.7,28540,28540,"Ketchikan, AK Micro Area",28540,741,1817,26.97045568352529,96,29.33400100150225,5.077616424636956,38.617926890335504,9985,485,0,83,112,119,0,0,14,6,12,0,41,64,2444,0,11357,647,40.8,89155,21.3,1388,29.8,427,18.7609841827768,504,22.14411247803164,293,12.873462214411246,168,7.381370826010544,223,9.797891036906854,115,5.052724077328647,149,6.5465729349736375,130,5.711775043936731,267,11.731107205623902,2276,56,0,13870,133,57,3.104575163398693,163,8.877995642701524,196,10.675381263616558,276,15.032679738562091,178,9.694989106753813,148,8.061002178649238,162,8.823529411764707,122,6.64488017429194,422,22.98474945533769,2168,947,1836,248,2.183675266355552
"Key West-Key Largo, FL Micro Area",5.5,4.8,0.3,73.5,4.6,11.2,28580,28580,"Key West-Key Largo, FL Micro Area",28580,5482,14615,37.80058605559776,992,27.653141909176888,6.742740197522442,27.80353183770291,64499,1994,126,687,411,1051,3,82,7,39,87,194,323,596,15842,30,70601,6827,48.9,82430,30.4,1959,35.6,801,7.740626207962892,1228,11.867027444916893,1404,13.5678391959799,1045,10.098569771936608,915,8.842288364901432,681,6.580981832238114,1043,10.079242365674526,581,5.614611519134132,2581,24.94201778121376,10348,645,68,81840,1947,355,2.800126202871116,547,4.31456065625493,849,6.696639848556554,1304,10.285533995898406,1395,11.003312825366775,1281,10.104117368670137,988,7.793027291370878,1081,8.526581479728664,3899,30.754062154914024,8996,3455,12678,1382,1.95747935581649
"Kill Devil Hills, NC Micro Area",1.0,2.1,0.0,81.8,0.8,14.3,28620,28620,"Kill Devil Hills, NC Micro Area",28620,2506,8376,42.80952882152756,286,22.34150791144792,4.771427569027821,30.077535697996705,28503,920,0,161,283,471,0,0,2,24,53,12,217,95,5448,0,31686,2936,48.5,81214,23.2,1307,31.9,1020,13.303769401330376,1531,19.96869701317334,1273,16.603625929307423,771,10.05608451806443,613,7.995304551976002,318,4.147645754532412,575,7.499673927220556,467,6.091039520020869,1089,14.203730272596845,7667,42,0,37534,604,251,6.854178044784271,364,9.9399235390497,309,8.43801201529219,408,11.141452758055708,295,8.055707263790278,180,4.915346805024576,386,10.540688148552704,317,8.656471873293283,882,24.085199344620424,4285,1782,3662,1185,3.739822003408445
"Killeen-Temple, TX Metro Area",0.1,2.9,0.3,86.6,1.3,8.8,28660,28660,"Killeen-Temple, TX Metro Area",28660,31720,51171,25.3905940463298,2289,27.020325417998365,9.09129929475158,38.49778124092026,302872,17022,109,4251,4353,4860,395,424,455,477,1523,549,1960,3722,64815,42,370377,19537,32.6,67203,21.2,1160,29.7,10585,17.382664958780833,12135,19.928071731205044,9438,15.499063947186912,6049,9.9336552041252,4225,6.938286202253095,3449,5.663940618123296,2898,4.759089565474431,5205,8.547640161592275,6396,10.503497881564686,60894,4373,42,485850,3904,2464,3.377285561555964,5409,7.413854546451383,9153,12.5455741659585,9852,13.503659639792758,8183,11.216042106417392,7069,9.68913621535678,5234,7.173990515090874,6603,9.05041256613394,15151,20.76674250938896,58021,26858,72958,14413,3.8914403432178566
"Kingsland, GA Micro Area",0.5,3.9,0.8,84.0,0.6,10.3,28680,28680,"Kingsland, GA Micro Area",28680,3704,5189,22.43317718379719,265,31.8875723339763,7.517222375310002,38.16202810691651,36290,2462,23,658,555,834,23,7,11,90,77,0,92,62,9110,0,44081,2242,34.6,72399,19.9,1167,32.8,1865,21.37290854916342,1706,19.55076782030713,1213,13.900985560394224,1119,12.823745129498052,600,6.8760027504011,382,4.377721751088701,370,4.240201696080678,790,9.053403621361449,641,7.345862938345175,8726,280,16,56036,445,183,2.4034672970843185,368,4.833201996322564,1174,15.418965064355136,897,11.78092986603625,717,9.41686367218282,420,5.516154452324665,769,10.099816128184925,571,7.499343314946152,2043,26.832151300236408,7162,2983,7614,1067,2.420543998548127
"Kingsport-Bristol, TN-VA Metro Area",0.0,1.4,0.1,88.4,1.3,8.8,28700,28700,"Kingsport-Bristol, TN-VA Metro Area",28700,21630,35740,23.762780109741172,2489,35.251391502296144,11.28290151804238,29.702926869920304,227991,16438,65,4936,4549,3405,257,125,214,474,1128,1346,3671,3386,63932,76,258666,13241,45.6,55948,18.7,820,26.2,11190,23.501491158062755,8958,18.813794262191795,6476,13.601041710421304,3722,7.817028605032133,2518,5.288360566220019,1809,3.799302726088966,2186,4.59108665518545,5778,12.13508631914983,4723,9.919351451253831,47614,2084,8,309580,2707,2295,6.902878455198966,3811,11.462688362859808,3816,11.477727313742593,3519,10.58441363130508,3409,10.25355671188378,2377,7.149517249676663,1710,5.143321201912954,2186,6.575029325954221,5389,16.2089812614672,31008,15082,33247,8056,3.114441016600558
"Kingston, NY Metro Area",0.4,3.0,2.1,77.7,1.4,15.4,28740,28740,"Kingston, NY Metro Area",28740,12934,27094,37.050437372045415,2308,27.96947701470315,8.252372975991067,26.72771263726037,134325,6316,36,2118,2297,1655,16,49,127,132,372,423,916,1552,31254,8,154561,16985,44.2,81804,22.4,1335,34.2,4289,14.904781762579928,5953,20.68737837086461,3925,13.639838754517651,2631,9.14303586321935,2496,8.673894912427023,1473,5.1188490408673895,1662,5.775646371976647,2211,7.68348623853211,4026,13.990825688073391,28776,1384,0,182109,3381,865,3.94221128429496,1445,6.585543706134354,2066,9.415732385379636,1883,8.581715431592379,2329,10.614346914593018,1554,7.082307902652447,1536,7.000273448181569,1645,7.497037644699662,6490,29.577978306444265,15582,7386,21942,4619,2.988464101552138
"Kingsville, TX Micro Area",0.8,3.8,0.1,88.0,1.6,5.7,28780,28780,"Kingsville, TX Micro Area",28780,1031,2602,23.72529815060206,236,32.822492366192314,16.172149565016998,27.280059918188627,17357,1427,9,283,336,265,41,39,45,118,377,51,490,274,4270,0,24077,1143,29.3,57612,21.7,1022,30.2,579,19.287141905396403,601,20.019986675549635,477,15.889407061958693,284,9.460359760159893,228,7.59493670886076,128,4.263824117255163,101,3.3644237175216523,144,4.796802131912059,432,14.390406395736177,3002,479,0,30629,137,377,6.937799043062201,468,8.61244019138756,383,7.048214942951785,760,13.986013986013988,510,9.38535149061465,431,7.931542142068458,279,5.13433934486566,270,4.968715495031285,1558,28.671328671328677,2383,1321,5434,1093,4.539602109897412
"Kinston, NC Micro Area",0.0,1.2,0.5,94.7,0.7,2.9,28820,28820,"Kinston, NC Micro Area",28820,4640,3919,15.811685758473354,149,32.69286219822276,17.52077380796351,33.97467823534038,38149,2451,30,1259,1003,1231,2,201,26,72,417,53,356,1086,10021,0,44119,1754,42.2,44795,21.6,814,27.7,1309,20.260021668472373,965,14.935768456895218,778,12.04147964711345,497,7.6923076923076925,333,5.154000928648816,379,5.865965020894599,332,5.138523448382603,692,10.71041634421916,1139,17.62885002321622,6461,948,0,54917,210,721,7.717833440376792,729,7.803468208092486,1085,11.614215371440803,910,9.74095482766003,1169,12.513380432455577,576,6.165703275529865,635,6.7972596874330975,686,7.343181331620638,1623,17.37315350032113,5332,2989,9342,1768,4.007343774790907
"Kirksville, MO Micro Area",0.1,3.8,0.1,87.2,1.3,7.5,28860,28860,"Kirksville, MO Micro Area",28860,1256,2463,31.209464328609176,767,36.446072543838575,7.1102570261830405,25.234206101369207,16652,785,0,156,221,222,4,0,20,3,26,48,217,103,5284,2,24068,1598,31.1,56468,17.1,767,25.6,855,26.693724633156418,638,19.918826100530755,409,12.769278801123946,319,9.959413050265375,107,3.3406181704651887,78,2.435216984077427,83,2.591320636902904,482,15.048392132375898,231,7.211988760536997,3203,162,0,29268,369,220,5.827814569536424,445,11.788079470198676,357,9.456953642384104,407,10.781456953642383,300,7.947019867549669,275,7.28476821192053,121,3.205298013245033,194,5.139072847682119,608,16.105960264900663,1880,1066,3775,630,2.61758351337876
"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",0.2,3.4,4.1,78.1,1.7,12.6,28880,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",28880,48132,91391,35.607814268571865,7551,26.692509978468635,9.365080040509604,28.334595712449897,470012,21796,171,5823,6774,10535,164,759,325,886,2798,963,2943,4532,103662,137,561897,58736,39.3,96912,23.8,1568,32.3,14410,12.832729248114276,20576,18.323819362192875,18667,16.62377216339689,12497,11.12911987603637,9501,8.461052087878814,6000,5.343259922878948,6868,6.116251525055437,6758,6.018291759802655,16652,14.829327372630042,112291,7088,119,700984,9683,2222,2.803714732751224,4978,6.281229495785595,8841,11.155554433957503,9333,11.776358956240852,8685,10.958713975672538,7009,8.84394084691869,4776,6.026346338262757,7231,9.124059960631907,21392,26.992378741230503,56242,28802,79252,18105,3.22212078014298
"Klamath Falls, OR Micro Area",0.4,2.8,0.2,87.5,0.8,8.3,28900,28900,"Klamath Falls, OR Micro Area",28900,4653,6623,21.512216864540704,518,33.581182381782085,10.411686048867455,34.49491470480976,49358,3337,0,1105,1159,930,18,62,44,0,474,71,419,313,13238,8,56478,2893,41.3,59353,22.0,973,31.2,2236,19.83676366217175,1871,16.5986515259049,1609,14.274308019872253,1150,10.202271114265436,732,6.493967352732434,405,3.592973740241306,647,5.739886444286728,845,7.496451383960255,1703,15.108232789212206,11272,536,0,69812,584,308,3.4153914393435354,796,8.826790862719006,788,8.738079396762032,1138,12.619206032379685,894,9.91350632069195,642,7.119095143047238,533,5.910401419383455,732,8.117099135063206,2324,25.770680860501223,7916,4457,9018,2276,4.02988774390028
"Knoxville, TN Metro Area",0.1,1.3,0.3,85.8,0.8,11.6,28940,28940,"Knoxville, TN Metro Area",28940,55879,124553,31.86019295230111,11835,30.385078687824617,9.49505464280761,28.259673717066665,641713,34010,385,10904,10185,9875,264,1095,366,974,3074,1950,7806,7473,160975,62,752814,54987,40.5,69734,18.7,1080,28.8,34907,23.40097473335613,31249,20.948722589814235,22528,15.102333594781758,12041,8.072052504206638,7838,5.25444294726116,5867,3.933122833832767,5919,3.967982623735495,16210,10.866869121600333,12161,8.152498173212933,149169,6372,146,919553,13076,4200,3.7956151607714137,9909,8.954940625734272,12655,11.436549966562438,13730,12.408046704140837,12286,11.103078063151807,9399,8.49404449906917,5948,5.375314041968659,9210,8.323241816834456,22480,20.31557828908128,83544,41923,110654,17675,2.347857505306756
"Kokomo, IN Metro Area",0.1,1.5,0.2,91.0,1.0,6.2,29020,29020,"Kokomo, IN Metro Area",29020,5544,7730,19.97961087880568,302,38.18467705705498,7.932750457891282,33.902961606248056,57874,3487,0,821,721,953,0,0,20,96,78,278,477,454,18612,0,66572,2973,41.0,62496,17.5,915,30.0,4363,26.82117169730128,2890,17.76602938464376,2323,14.280445072846868,1528,9.393250138316835,776,4.7703940493022685,480,2.9507592057539807,665,4.08803098297166,2297,14.120612282535197,900,5.5326735107887135,16267,693,0,83610,558,344,3.481076705120421,1081,10.939081157660391,990,10.018214936247723,1080,10.92896174863388,928,9.390811576603928,836,8.459825946164743,890,9.006274033596439,620,6.2740335964379685,2060,20.845982594616476,9186,4891,9882,2259,3.393318512287448
"Laconia, NH Micro Area",0.2,1.4,0.3,85.8,0.9,11.5,29060,29060,"Laconia, NH Micro Area",29060,5752,9486,32.57467120088499,451,29.526365386979148,6.192895480804688,31.706067931331177,48814,2290,0,826,597,635,0,0,0,0,16,77,295,442,12123,0,54485,5284,48.3,87983,21.7,1184,30.4,2075,17.109168865435358,2529,20.85257255936676,2058,16.968997361477573,1246,10.273746701846964,829,6.835422163588391,704,5.804749340369393,587,4.840039577836412,737,6.076846965699208,1352,11.147757255936677,12128,135,0,64300,680,139,2.4977538185085355,290,5.211141060197664,629,11.302785265049415,662,11.895777178796047,688,12.362982929020664,354,6.361185983827493,296,5.318957771787961,656,11.787960467205751,1160,20.844564240790657,6546,3179,5565,854,1.5674038726254933
"La Crosse-Onalaska, WI-MN Metro Area",0.8,3.7,0.8,83.0,1.1,10.6,29100,29100,"La Crosse-Onalaska, WI-MN Metro Area",29100,15913,23432,33.041993793845414,1632,27.294632298677858,4.876010278387823,34.7873636290889,112469,3215,18,421,1055,1389,32,78,2,36,116,67,1485,195,27483,0,138531,9769,38.8,71009,20.0,998,27.6,5497,19.902965349940256,6249,22.625728665049422,4718,17.0824432455918,2848,10.311741916796407,1548,5.604837249719396,1361,4.927767116839857,1024,3.707592599297585,2016,7.29932292986712,2323,8.410876570476846,27619,578,12,169945,2329,1131,5.015743491950862,2135,9.4682691028427,3351,14.860969444321256,2600,11.530444809082445,2589,11.481662157967094,1677,7.437136901858175,946,4.195307995919997,1888,8.372876845979867,4793,21.25593152689698,16024,7188,22549,2605,1.8804455320469788
"Lafayette, LA Metro Area",0.3,1.8,0.4,88.7,1.1,7.7,29180,29180,"Lafayette, LA Metro Area",29180,20148,52645,26.981929887965308,2543,34.76797976147452,13.040477050957715,25.209613299602456,276700,14112,19,6132,7478,4605,46,261,422,502,1703,1736,4144,5040,82091,18,320614,14619,37.2,60910,18.7,954,30.6,12632,21.887237065530027,12868,22.2961499809405,7640,13.23768929549156,4787,8.294347991821741,3570,6.185674186505874,1820,3.153480957826524,2620,4.539626433794227,6477,11.222580309803512,4982,8.632220951588868,57714,3947,30,410883,4852,2465,4.886994448850119,4026,7.981760507533703,5191,10.291435368754955,5182,10.273592386994448,4491,8.90364789849326,2685,5.323156225218081,3548,7.034099920697859,4536,8.992862807295797,11209,22.222442505947654,35480,14127,50440,10686,3.3329798449225545
"Lafayette-West Lafayette, IN Metro Area",0.7,5.3,2.1,82.1,0.6,9.2,29200,29200,"Lafayette-West Lafayette, IN Metro Area",29200,11167,26641,35.3505760280766,4577,30.38300144960708,8.39703974975204,25.869382772564283,131070,5678,6,1938,2040,1721,41,28,20,158,615,295,1377,1277,34145,10,183354,12819,30.8,59895,17.6,1071,32.9,9064,27.204514076475174,7189,21.576925385677413,3746,11.243171859055163,3097,9.295275826880363,1958,5.876703283510415,1007,3.022390299537788,1224,3.6736898973527823,3808,11.429257458430875,2164,6.494987694339397,33318,1462,18,225019,2297,700,1.8835938971557733,2449,6.589887791620698,4163,11.202001991227831,3677,9.894249656916823,3664,9.85926862739822,3569,9.603638027069936,2261,6.084008287813147,3234,8.702203804859671,9776,26.305734197992624,13130,9610,37163,3444,1.878333715108479
"La Grande, OR Micro Area",0.9,5.6,0.3,84.3,2.0,6.8,29260,29260,"La Grande, OR Micro Area",29260,1610,3003,24.91315984283355,254,32.96509310403736,6.451796594726952,35.66995045840214,17561,939,0,100,248,227,0,35,3,12,43,35,80,183,4850,0,20999,912,40.1,64212,20.6,982,26.9,839,21.89457202505219,717,18.710855949895617,687,17.927974947807932,299,7.802713987473904,253,6.602296450939457,272,7.09812108559499,229,5.975991649269311,278,7.254697286012527,249,6.497912317327765,3832,167,0,26192,206,212,5.513654096228868,370,9.62288686605982,636,16.540962288686607,378,9.830949284785437,523,13.602080624187256,289,7.516254876462939,71,1.846553966189857,342,8.894668400520157,777,20.208062418725618,3137,1517,3845,688,3.2763464926901285
