NAME,metropolitan statistical area/micropolitan statistical area,median_rent_burden,rent_burden_less_10,rent_burden_less_10_pct,rent_burden_less_15,rent_burden_less_15_pct,rent_burden_less_20,rent_burden_less_20_pct,rent_burden_less_25,rent_burden_less_25_pct,rent_burden_less_30,rent_burden_less_30_pct,rent_burden_less_35,rent_burden_less_35_pct,rent_burden_less_40,rent_burden_less_40_pct,rent_burden_less_50,rent_burden_less_50_pct,rent_burden_over_50,rent_burden_over_50_pct,total_rent_burden
"Grand Junction, CO Metro Area",24300,29.6,863,4.755869062052243,1581,8.712663947977516,1950,10.746169954810977,2044,11.264190455196738,2103,11.589330982034609,1289,7.103493882949411,1307,7.202689297916896,1609,8.866967926815828,4038,22.252838091039347,18146
"Grand Rapids, MN Micro Area",24330,33.5,158,4.727707959305805,239,7.151406343506881,277,8.288450029922203,258,7.719928186714542,339,10.143626570915618,363,10.861759425493716,287,8.587672052663075,161,4.817474566128067,966,28.904847396768403,3342
"Grand Rapids-Wyoming-Kentwood, MI Metro Area",24340,29.1,3520,3.1391574216102454,10079,8.988513537616381,14705,13.114008489993937,14485,12.917811151143296,12297,10.966539435665108,9916,8.84314914564977,7436,6.631470053151643,9091,8.107409124959869,24303,21.673563300395962,112132
"Grants Pass, OR Metro Area",24420,33.4,437,4.248080101098474,649,6.308933605521531,1167,11.344415281423155,763,7.417128414503743,1006,9.779333138913191,1180,11.470788373675513,745,7.242150286769709,1023,9.944590259550889,2692,26.168951103334305,10287
"Great Bend, KS Micro Area",24460,24.9,325,9.417560127499277,322,9.330628803245435,331,9.591422776006954,629,18.226600985221676,273,7.910750507099391,295,8.54824688496088,217,6.288032454361055,299,8.664155317299334,500,14.488554042306578,3451
"Great Falls, MT Metro Area",24500,27.5,536,5.144447643727805,906,8.695652173913043,1465,14.060850369517228,1288,12.362030905077264,1244,11.939725501487667,925,8.878011325463095,557,5.346002495441021,860,8.254151070160285,1830,17.56406564929456,10419
"Greeley, CO Metro Area",24540,33.1,865,2.9476912591582893,1926,6.56329868802181,2646,9.016868291020618,3672,12.513204975293919,3001,10.226614414721418,2635,8.97938319986369,2190,7.462940875788039,2970,10.12097461237008,7549,25.724995740330552,29345
"Green Bay, WI Metro Area",24580,25.3,2383,5.568017197065283,5851,13.67119958876583,6559,15.325482499182206,5232,12.22487032104304,4241,9.90934155801673,3735,8.727043319781298,2158,5.042291695873638,2994,6.995654002523483,7481,17.47978877517641,42798
"Greencastle, IN Micro Area",24600,27.6,266,7.195022991614823,335,9.061401136056261,539,14.5793886935353,308,8.331079253448742,513,13.876115769542874,389,10.5220449012713,351,9.494184473897754,508,13.740870976467406,230,6.221260481471464,3697
"Greeneville, TN Micro Area",24620,24.1,562,8.303782505910165,708,10.460992907801419,781,11.539598108747045,599,8.85047281323877,500,7.387706855791961,281,4.151891252955083,367,5.4225768321513,388,5.732860520094563,887,13.10579196217494,6768
"Greenfield, MA Micro Area",24640,33.8,477,4.843623070674249,545,5.534118602761982,1046,10.62144597887896,968,9.82940698619009,953,9.677091795288383,750,7.615759545085296,542,5.503655564581641,1118,11.35255889520715,2710,27.518277822908203,9848
"Greensboro-High Point, NC Metro Area",24660,29.6,4684,4.1537342816097045,10663,9.455864356277601,13561,12.025787914797013,13128,11.641806927620028,10798,9.575581292233474,10113,8.968128691272192,7614,6.7520351879112495,10083,8.941524927726443,23342,20.699501622829576,112766
"Greensburg, IN Micro Area",24700,21.9,160,6.132617861249521,439,16.826370256803372,399,15.293215791490994,422,16.17477960904561,146,5.596013798390188,116,4.446147949405903,86,3.2962821004216174,95,3.641241855116903,457,17.516289766193943,2609
"Greenville, MS Micro Area",24740,31.9,403,5.409395973154362,532,7.140939597315437,760,10.201342281879194,669,8.979865771812081,630,8.456375838926174,655,8.791946308724832,445,5.973154362416108,400,5.369127516778524,1989,26.69798657718121,7450
"Greenville, NC Metro Area",24780,28.8,2071,5.749583564686286,3251,9.025541365907829,4812,13.359244863964465,4215,11.701832315380344,3206,8.900610771793447,2955,8.203775680177678,1900,5.274847307051638,2583,7.1710161021654635,8524,23.664630760688507,36020
"Greenville, OH Micro Area",24820,24.0,378,6.328478151682572,914,15.30219320274569,873,14.61577096936213,668,11.183659802444334,606,10.145655449522852,502,8.404486857525532,205,3.4321111669177964,467,7.818516658295664,785,13.14247446844132,5973
"Greenville-Anderson-Greer, SC Metro Area",24860,29.8,4534,4.1049134020805225,9577,8.670656297248604,13047,11.812264039908376,13162,11.916380723022462,11241,10.177179433786316,9544,8.64077933600717,7388,6.6888178682335475,8690,7.867599793577358,25177,22.79431070228966,110453
"Greenwood, MS Micro Area",24900,30.3,221,4.069981583793739,503,9.263351749539595,549,10.11049723756906,353,6.500920810313075,548,10.09208103130755,600,11.049723756906078,117,2.154696132596685,385,7.0902394106813995,1145,21.086556169429098,5430
"Greenwood, SC Micro Area",24940,29.0,473,4.078289360234523,823,7.096051043283325,1089,9.389549922400414,1405,12.114157613381618,1306,11.26056216589067,939,8.09622348680807,756,6.518365235385411,601,5.1819279186066565,2265,19.52922917744439,11598
"Grenada, MS Micro Area",24980,27.0,262,6.208530805687204,444,10.52132701421801,596,14.123222748815165,384,9.09952606635071,273,6.469194312796208,430,10.189573459715639,110,2.6066350710900474,327,7.748815165876777,764,18.104265402843602,4220
"Guayama, PR Metro Area",25020,27.3,373,4.948262138498275,734,9.737330856991244,442,5.863624303528788,680,9.020960466967365,521,6.911647651897054,377,5.0013266118333775,197,2.613425311753781,399,5.293181215176439,1221,16.19793048553993,7538
"Gulfport-Biloxi, MS Metro Area",25060,29.8,1515,2.8293958352787376,5417,10.11672425063031,5475,10.225044355215239,6949,12.977869082080492,4939,9.224017181809693,4152,7.754225417872817,3069,5.731627602950788,5131,9.582594079746007,11565,21.59865533663274,53545
"Guymon, OK Micro Area",25100,26.5,39,1.8562589243217515,170,8.09138505473584,410,19.51451689671585,218,10.376011423131843,167,7.948595906711089,248,11.803902903379344,18,0.8567348881485007,107,5.092812946216087,397,18.89576392194193,2101
"Hagerstown-Martinsburg, MD-WV Metro Area",25180,29.1,1397,4.153658609104154,2795,8.310290488508311,4145,12.324205393512324,3922,11.66116611661166,4085,12.145809175512145,3523,10.474831266910476,2275,6.764189932506764,2142,6.368744982606368,6913,20.554217583920554,33633
"Hailey, ID Micro Area",25200,26.6,90,3.088538091969801,229,7.858613589567605,257,8.81949210706932,512,17.57035003431709,453,15.54564172958133,335,11.496225120109816,45,1.5442690459849004,245,8.407687028140014,299,10.260809883321894,2914
"Hammond, LA Metro Area",25220,33.5,910,6.365862189576775,741,5.183630640083946,1404,9.82161594963274,1376,9.62574326687653,1107,7.743966421825814,885,6.190975865687303,710,4.966771598461,1205,8.429520811472543,3993,27.932843651626442,14295
"Hanford-Corcoran, CA Metro Area",25260,29.8,575,2.909919028340081,1908,9.65587044534413,1864,9.433198380566802,2983,15.096153846153845,2014,10.192307692307692,1761,8.911943319838056,1259,6.371457489878543,1625,8.223684210526317,4514,22.844129554655872,19760
"Hannibal, MO Micro Area",25300,24.1,334,8.45997973657548,457,11.57548125633232,502,12.715298885511652,566,14.336372847011145,376,9.523809523809524,206,5.2178318135764945,152,3.850050658561297,216,5.47112462006079,696,17.62917933130699,3948
"Harrisburg-Carlisle, PA Metro Area",25420,26.9,3744,4.827479498684821,7669,9.888338748775078,11161,14.390891742740731,10443,13.465109082469443,9011,11.618701325493836,5607,7.229614730001548,4383,5.651400278508432,6139,7.915570684408685,14784,19.062354943524678,77556
"Harrison, AR Micro Area",25460,25.0,497,9.262020126723817,362,6.746179649645918,706,13.15691390234812,615,11.461051062243758,363,6.764815505031681,468,8.721580320536711,269,5.013045098770034,315,5.8702944465150955,765,14.256429370108087,5366
"Harrisonburg, VA Metro Area",25500,27.1,855,4.655848399041603,1796,9.78000435634938,2741,14.925942060553258,2091,11.386408189936834,2248,12.241341755608799,1368,7.449357438466565,714,3.8880418209540406,1133,6.169679808320627,3943,21.471357002831624,18364
"Hartford-West Hartford-East Hartford, CT Metro Area",25540,30.0,6033,3.945741960379074,12956,8.473567518427197,17729,11.595236070870312,17913,11.715576949489533,16773,10.969986723261762,12410,8.116469041654948,9779,6.39572528270296,11918,7.794687996651383,37259,24.368373893877656,152899
"Hastings, NE Micro Area",25580,28.5,259,5.3947094355342635,531,11.06019579254322,574,11.955842532805667,645,13.43470110393668,316,6.581962091230993,403,8.394084565715476,206,4.290772755675901,413,8.602374505311392,1116,23.245157258904396,4801
"Hattiesburg, MS Metro Area",25620,30.7,968,4.470925130478961,1894,8.74786384000739,2652,12.248856865733684,1715,7.921112188813449,1840,8.498452727356703,1716,7.925730913121795,1264,5.838067525749388,2128,9.828645328160363,4425,20.437855064431204,21651
"Hays, KS Micro Area",25700,31.1,266,5.81039755351682,507,11.07470511140236,489,10.681520314547837,474,10.35386631716907,315,6.8807339449541285,495,10.812581913499345,260,5.679335954565312,374,8.169506334643948,1149,25.09829619921363,4578
"Heber, UT Micro Area",25720,26.4,329,6.126629422718808,458,8.528864059590315,565,10.521415270018622,888,16.53631284916201,399,7.430167597765363,454,8.45437616387337,348,6.4804469273743015,354,6.592178770949721,903,16.81564245810056,5370
"Helena, MT Metro Area",25740,26.5,862,8.10759969902182,885,8.32392776523702,1387,13.045522949586156,1422,13.374717832957112,1118,10.515425131677954,943,8.869450714823175,471,4.4300225733634315,1027,9.659518434913469,1667,15.6790820165538,10632
"Hemlock Farms, PA Micro Area",25770,31.4,115,3.4596871239470515,231,6.949458483754513,359,10.800240673886883,530,15.944645006016847,239,7.190132370637786,184,5.535499398315283,174,5.234657039711191,271,8.152827918170878,947,28.48977135980746,3324
"Henderson, KY Micro Area",25775,26.5,598,7.556229466767754,895,11.309072529694213,947,11.966135961587062,920,11.62496841041193,797,10.070760677280768,525,6.633813495072024,439,5.547131665403083,571,7.21506191559262,1522,19.231741218094516,7914
"Henderson, NC Micro Area",25780,30.8,271,3.9521656701181276,509,7.423071313985707,645,9.406445967624325,1006,14.671138982062127,439,6.402216712848184,758,11.05439696660347,337,4.914685722619221,469,6.839725827621408,1548,22.57547032229838,6857
"Hereford, TX Micro Area",25820,21.9,199,9.77886977886978,369,18.13267813267813,240,11.793611793611793,333,16.363636363636363,136,6.683046683046682,107,5.257985257985258,40,1.9656019656019657,66,3.2432432432432434,384,18.86977886977887,2035
"Hermiston-Pendleton, OR Micro Area",25840,25.6,585,5.560307955517536,1336,12.698412698412698,1417,13.468301492253588,1358,12.907518296739854,947,9.001045527991636,1134,10.778443113772456,582,5.531793555745652,556,5.28466875772265,1692,16.08212147134303,10521
"Hermitage, PA Micro Area",25850,27.7,768,6.060127830821432,1300,10.258028880296694,1333,10.518424998027303,1462,11.53633709461059,1424,11.236487019648072,899,7.093821510297483,765,6.036455456482285,897,7.078039927404718,2435,19.214077171940346,12673
"Hickory-Lenoir-Morganton, NC Metro Area",25860,25.0,2179,5.749492071030898,5187,13.686376949259873,4424,11.673131217182512,4839,12.768146916805193,3726,9.83139396817858,3012,7.947439246418112,1606,4.237578827937413,2583,6.815483258133461,5620,14.828887305733659,37899
"Hillsdale, MI Micro Area",25880,27.2,165,4.867256637168142,482,14.218289085545724,330,9.734513274336283,278,8.200589970501476,491,14.48377581120944,279,8.230088495575222,113,3.3333333333333335,282,8.31858407079646,518,15.280235988200591,3390
"Hilo-Kailua, HI Micro Area",25900,30.2,600,3.0573248407643314,2013,10.257324840764332,2006,10.221656050955415,1935,9.859872611464967,1967,10.022929936305733,1581,8.056050955414012,1101,5.610191082802548,1375,7.006369426751593,4561,23.24076433121019,19625
"Hilton Head Island-Bluffton-Port Royal, SC Metro Area",25940,29.9,893,4.039809997738068,1597,7.224609816783534,2225,10.065596019000226,2322,10.504410766794843,2895,13.096584483148611,1683,7.613662067405564,1617,7.3150870843700515,2200,9.952499434517078,4317,19.5295182085501,22105
"Hinesville, GA Metro Area",25980,29.6,394,2.8427128427128427,995,7.178932178932179,1266,9.134199134199134,1890,13.636363636363635,1987,14.336219336219337,1389,10.021645021645021,1643,11.854256854256855,1013,7.308802308802309,2183,15.75036075036075,13860
"Hobbs, NM Micro Area",26020,28.4,454,6.056563500533619,582,7.764140875133404,958,12.780149413020277,650,8.67129135538954,649,8.65795090715048,587,7.830843116328709,464,6.189967982924227,419,5.589647812166489,1414,18.86339381003202,7496
"Holland, MI Micro Area",26090,28.7,233,3.714331260959668,541,8.624262713215368,647,10.314044316913758,605,9.64450820978798,816,13.008130081300814,497,7.922843934321697,407,6.488123704766459,574,9.15032679738562,938,14.952973059142355,6273
"Homosassa Springs, FL Metro Area",26140,33.0,224,2.118804388951949,653,6.176693151721529,1077,10.187287173666288,1138,10.764283011729097,1053,9.960272417707152,847,8.011729095724556,707,6.687476352629587,675,6.384790011350738,2916,27.582292849035188,10572
"Hood River, OR Micro Area",26220,29.0,114,3.959708232025009,96,3.334491142757902,382,13.268496005557484,292,10.142410559221952,345,11.983327544286212,228,7.919416464050018,101,3.5081625564432097,164,5.696422368878083,596,20.701632511288643,2879
"Hot Springs, AR Metro Area",26300,26.8,528,3.921277385815076,1301,9.662086891942073,2222,16.50204233197178,1667,12.380245079836612,702,5.2135165243223165,1139,8.458967694021537,757,5.6219829186780546,842,6.2532491645005575,2785,20.683252877831414,13465
"Houghton, MI Micro Area",26340,32.3,239,5.69861707200763,290,6.914639961850262,218,5.197901764425369,483,11.516452074391989,455,10.848831664282308,364,8.679065331425846,271,6.461611826418694,361,8.60753457319981,1017,24.248927038626608,4194
"Houma-Bayou Cane-Thibodaux, LA Metro Area",26380,28.9,1381,7.212618164725544,1709,8.925680263226615,2039,10.649187862328303,1922,10.03812607719225,1261,6.585888128688568,832,4.345328249856374,1264,6.601556379589492,1060,5.5361153183266305,4581,23.9254191257116,19147
"Houston-Pasadena-The Woodlands, TX Metro Area",26420,31.2,29902,2.962996727048963,75115,7.44316430848381,114944,11.389829971035919,126953,12.579804812020837,110151,10.914890391317316,88583,8.777711827709796,69959,6.932254967146627,94195,9.333806324138088,245292,24.30604618993025,1009181
"Hudson, NY Micro Area",26460,31.8,421,6.547433903576982,574,8.926905132192847,582,9.051321928460341,557,8.662519440124417,473,7.356143079315708,437,6.796267496111976,325,5.05443234836703,417,6.485225505443235,1734,26.96734059097978,6430
"Huntingdon, PA Micro Area",26500,24.3,172,5.004364271166716,607,17.660750654640676,338,9.834157695664823,403,11.72534186790806,334,9.717777131219087,172,5.004364271166716,184,5.3535059645039285,153,4.451556590049462,561,16.322374163514695,3437
"Huntington, IN Micro Area",26540,26.7,147,4.0518191841234845,414,11.411245865490628,494,13.616317530319735,357,9.840132304299889,549,15.132304299889746,285,7.855567805953694,235,6.477398015435501,263,7.249173098125689,462,12.734288864388093,3628
"Huntington-Ashland, WV-KY-OH Metro Area",26580,29.8,1525,3.7686889904856047,3268,8.076115161250463,4680,11.565550475719757,4326,10.690720375633262,3282,8.110712961818855,3074,7.5966884962313115,2201,5.439268503645126,2472,6.108983071790436,9059,22.38724823921908,40465
"Huntsville, AL Metro Area",26620,27.0,2689,4.501623865805069,7656,12.816821240834367,7183,12.024977399805806,8074,13.516590216627048,5471,9.158937958281715,5072,8.490976663206883,3286,5.5010546757290655,4301,7.200254461445743,11814,19.777681052666825,59734
"Huntsville, TX Micro Area",26660,36.3,234,2.1680718984527005,530,4.9105901973501345,1121,10.386361530621699,907,8.40359492263504,1219,11.294357453905308,704,6.522746224404708,934,8.653757064764198,1073,9.941628833503197,3206,29.70443806170666,10793
"Huron, SD Micro Area",26700,27.1,109,4.8922800718132855,263,11.804308797127469,282,12.657091561938957,264,11.8491921005386,289,12.971274685816875,249,11.175942549371634,94,4.21903052064632,77,3.4560143626570916,456,20.46678635547576,2228
"Hutchinson, KS Micro Area",26740,27.1,281,3.6007175807278315,1131,14.492567913890312,945,12.109174782162993,832,10.661199384930804,798,10.225525371604306,544,6.970784213223988,278,3.562275756022552,740,9.482316760635571,1498,19.19528446950282,7804
"Hutchinson, MN Micro Area",26780,24.6,117,3.517739025856885,482,14.491882140709562,463,13.92062537582682,542,16.29585087191822,313,9.410703547805172,297,8.929645219482863,148,4.449789536981359,165,4.960914010823812,602,18.09981960312688,3326
"Idaho Falls, ID Metro Area",26820,26.4,490,3.4287313693933243,1479,10.349170806801483,2168,15.170386956825974,1986,13.896858162479884,1731,12.112518368203764,899,6.29067245119306,1215,8.501854313903856,1051,7.3542789168007845,2202,15.408298929396125,14291
